score_a,score_b,calibrated_diff,abs_diff
-7.34375,-3.265625,-4.078125,4.078125
-1.9609375,1.3984375,-3.359375,3.359375
3.5625,3.296875,0.265625,0.265625
2.90625,0.053955078125,2.852294921875,2.852294921875
5.46875,5.46875,0.0,0.0
-3.109375,0.283203125,-3.392578125,3.392578125
-1.796875,-0.1044921875,-1.6923828125,1.6923828125
-2.9375,-2.171875,-0.765625,0.765625
-1.609375,-1.609375,0.0,0.0
3.0625,3.09375,-0.03125,0.03125
-2.796875,-3.921875,1.125,1.125
-0.2216796875,-2.0,1.7783203125,1.7783203125
5.09375,3.265625,1.828125,1.828125
-5.1875,0.92578125,-6.11328125,6.11328125
0.046142578125,-0.48046875,0.526611328125,0.526611328125
4.3125,0.19921875,4.11328125,4.11328125
-2.578125,-0.73828125,-1.83984375,1.83984375
-0.451171875,-3.96875,3.517578125,3.517578125
-4.21875,-1.875,-2.34375,2.34375
-0.90234375,-5.625,4.72265625,4.72265625
-4.21875,-6.21875,2.0,2.0
-0.2353515625,2.890625,-3.1259765625,3.1259765625
0.12158203125,5.71875,-5.59716796875,5.59716796875
1.5546875,-0.11181640625,1.66650390625,1.66650390625
-0.314453125,-2.65625,2.341796875,2.341796875
-3.0,-0.224609375,-2.775390625,2.775390625
3.34375,1.2734375,2.0703125,2.0703125
3.5625,2.09375,1.46875,1.46875
-1.8203125,-2.203125,0.3828125,0.3828125
-0.5078125,-1.03125,0.5234375,0.5234375
4.71875,5.15625,-0.4375,0.4375
-6.125,-0.58203125,-5.54296875,5.54296875
1.1796875,0.345703125,0.833984375,0.833984375
6.40625,6.0625,0.34375,0.34375
6.59375,6.6875,-0.09375,0.09375
-3.3125,-0.60546875,-2.70703125,2.70703125
-4.0,0.140625,-4.140625,4.140625
-2.84375,-1.3515625,-1.4921875,1.4921875
-3.890625,-4.71875,0.828125,0.828125
1.4765625,-1.3671875,2.84375,2.84375
3.171875,4.96875,-1.796875,1.796875
5.625,1.515625,4.109375,4.109375
-3.484375,-1.9453125,-1.5390625,1.5390625
5.15625,6.15625,-1.0,1.0
1.0859375,-1.1875,2.2734375,2.2734375
-7.15625,-4.75,-2.40625,2.40625
-3.4375,-1.8203125,-1.6171875,1.6171875
-6.25,-4.6875,-1.5625,1.5625
-4.59375,-0.89453125,-3.69921875,3.69921875
-1.5859375,-2.609375,1.0234375,1.0234375
-0.99609375,-1.84375,0.84765625,0.84765625
3.90625,0.259765625,3.646484375,3.646484375
-1.7890625,-2.953125,1.1640625,1.1640625
-7.625,-6.625,-1.0,1.0
1.3828125,3.71875,-2.3359375,2.3359375
-3.71875,-4.34375,0.625,0.625
2.109375,1.1953125,0.9140625,0.9140625
2.875,4.375,-1.5,1.5
-3.796875,4.8125,-8.609375,8.609375
1.625,-0.11083984375,1.73583984375,1.73583984375
-1.578125,-3.75,2.171875,2.171875
2.921875,-7.0625,9.984375,9.984375
0.1767578125,1.984375,-1.8076171875,1.8076171875
3.484375,1.328125,2.15625,2.15625
0.5,3.625,-3.125,3.125
-4.625,-3.328125,-1.296875,1.296875
5.96875,2.125,3.84375,3.84375
0.9296875,-1.453125,2.3828125,2.3828125
1.671875,-0.2109375,1.8828125,1.8828125
0.28125,1.34375,-1.0625,1.0625
1.1796875,2.921875,-1.7421875,1.7421875
2.859375,3.671875,-0.8125,0.8125
6.3125,0.439453125,5.873046875,5.873046875
4.09375,5.84375,-1.75,1.75
3.21875,2.09375,1.125,1.125
-1.0859375,-2.546875,1.4609375,1.4609375
-0.21875,0.40625,-0.625,0.625
-1.65625,0.64453125,-2.30078125,2.30078125
-0.05224609375,3.375,-3.42724609375,3.42724609375
-1.1484375,-4.90625,3.7578125,3.7578125
1.2890625,4.1875,-2.8984375,2.8984375
1.28125,2.40625,-1.125,1.125
2.28125,-4.9375,7.21875,7.21875
-0.7578125,0.95703125,-1.71484375,1.71484375
1.53125,1.296875,0.234375,0.234375
-7.03125,-2.84375,-4.1875,4.1875
-0.4453125,-3.59375,3.1484375,3.1484375
-0.9296875,0.6171875,-1.546875,1.546875
6.625,5.03125,1.59375,1.59375
-1.5078125,2.546875,-4.0546875,4.0546875
3.09375,1.9765625,1.1171875,1.1171875
-0.06884765625,-0.427734375,0.35888671875,0.35888671875
5.0,0.76953125,4.23046875,4.23046875
3.09375,0.439453125,2.654296875,2.654296875
4.0625,5.0,-0.9375,0.9375
-3.265625,-0.1640625,-3.1015625,3.1015625
2.625,2.34375,0.28125,0.28125
-0.40625,4.84375,-5.25,5.25
-2.21875,0.9765625,-3.1953125,3.1953125
-0.1650390625,0.23828125,-0.4033203125,0.4033203125
-1.0859375,-1.125,0.0390625,0.0390625
-2.75,-2.21875,-0.53125,0.53125
-5.25,0.3359375,-5.5859375,5.5859375
1.6640625,2.34375,-0.6796875,0.6796875
1.75,4.0625,-2.3125,2.3125
2.296875,-1.4921875,3.7890625,3.7890625
-3.75,1.078125,-4.828125,4.828125
0.255859375,1.578125,-1.322265625,1.322265625
2.859375,-0.478515625,3.337890625,3.337890625
2.765625,0.119140625,2.646484375,2.646484375
-0.984375,1.5703125,-2.5546875,2.5546875
-1.2578125,4.4375,-5.6953125,5.6953125
5.3125,4.90625,0.40625,0.40625
-0.7265625,1.03125,-1.7578125,1.7578125
-4.5625,-4.40625,-0.15625,0.15625
-2.125,5.65625,-7.78125,7.78125
0.8515625,1.21875,-0.3671875,0.3671875
2.328125,-4.03125,6.359375,6.359375
-1.890625,-4.5625,2.671875,2.671875
3.390625,3.640625,-0.25,0.25
2.578125,0.2021484375,2.3759765625,2.3759765625
3.828125,-2.03125,5.859375,5.859375
1.28125,4.75,-3.46875,3.46875
2.578125,2.75,-0.171875,0.171875
-1.8125,1.703125,-3.515625,3.515625
-1.4765625,3.109375,-4.5859375,4.5859375
-0.310546875,2.3125,-2.623046875,2.623046875
0.435546875,-1.3828125,1.818359375,1.818359375
3.046875,0.64453125,2.40234375,2.40234375
-0.71484375,0.58203125,-1.296875,1.296875
-3.53125,-2.984375,-0.546875,0.546875
-2.9375,-1.0,-1.9375,1.9375
-3.734375,3.03125,-6.765625,6.765625
2.828125,-0.921875,3.75,3.75
0.9375,-3.859375,4.796875,4.796875
-2.265625,-5.1875,2.921875,2.921875
-2.46875,-2.8125,0.34375,0.34375
-1.6328125,-5.375,3.7421875,3.7421875
0.11328125,-1.4609375,1.57421875,1.57421875
-4.0,-2.6875,-1.3125,1.3125
-0.80859375,-1.1328125,0.32421875,0.32421875
-4.0,-3.34375,-0.65625,0.65625
-3.3125,-1.0234375,-2.2890625,2.2890625
2.515625,0.287109375,2.228515625,2.228515625
-0.189453125,-0.67578125,0.486328125,0.486328125
2.53125,6.1875,-3.65625,3.65625
2.234375,0.65234375,1.58203125,1.58203125
-2.25,-0.80859375,-1.44140625,1.44140625
0.6328125,-5.5625,6.1953125,6.1953125
-3.0,-1.703125,-1.296875,1.296875
-1.3515625,-3.515625,2.1640625,2.1640625
-1.328125,-5.875,4.546875,4.546875
4.5,5.1875,-0.6875,0.6875
-6.34375,-2.859375,-3.484375,3.484375
-3.5625,-1.96875,-1.59375,1.59375
1.625,-0.8359375,2.4609375,2.4609375
0.78515625,2.40625,-1.62109375,1.62109375
-1.2265625,-1.125,-0.1015625,0.1015625
-8.3125,-7.84375,-0.46875,0.46875
-2.328125,-0.609375,-1.71875,1.71875
-0.6484375,-4.96875,4.3203125,4.3203125
0.50390625,-2.234375,2.73828125,2.73828125
1.1953125,1.40625,-0.2109375,0.2109375
-1.078125,-7.96875,6.890625,6.890625
1.5859375,-0.6640625,2.25,2.25
0.515625,-2.859375,3.375,3.375
3.5,3.140625,0.359375,0.359375
4.4375,-0.90234375,5.33984375,5.33984375
-3.546875,-1.1015625,-2.4453125,2.4453125
2.859375,-1.3046875,4.1640625,4.1640625
0.53125,-2.546875,3.078125,3.078125
-3.453125,1.8828125,-5.3359375,5.3359375
0.8125,1.671875,-0.859375,0.859375
-2.703125,-2.296875,-0.40625,0.40625
3.765625,0.6640625,3.1015625,3.1015625
0.8125,1.4140625,-0.6015625,0.6015625
3.171875,2.828125,0.34375,0.34375
-2.265625,3.84375,-6.109375,6.109375
-0.53125,2.203125,-2.734375,2.734375
-7.75,-1.265625,-6.484375,6.484375
-0.91015625,-3.203125,2.29296875,2.29296875
4.21875,-4.96875,9.1875,9.1875
0.640625,0.3515625,0.2890625,0.2890625
2.375,-0.96484375,3.33984375,3.33984375
-1.9609375,-1.2265625,-0.734375,0.734375
-0.58203125,3.296875,-3.87890625,3.87890625
-1.2421875,0.90234375,-2.14453125,2.14453125
-0.5546875,-0.95703125,0.40234375,0.40234375
-1.359375,2.46875,-3.828125,3.828125
-0.6875,-2.09375,1.40625,1.40625
-0.25,1.5546875,-1.8046875,1.8046875
4.1875,3.53125,0.65625,0.65625
4.59375,3.015625,1.578125,1.578125
2.875,-1.6640625,4.5390625,4.5390625
2.875,6.5,-3.625,3.625
-0.6328125,-1.5546875,0.921875,0.921875
0.81640625,3.078125,-2.26171875,2.26171875
-7.1875,-6.03125,-1.15625,1.15625
1.640625,-6.84375,8.484375,8.484375
1.90625,-0.357421875,2.263671875,2.263671875
0.5234375,-2.140625,2.6640625,2.6640625
6.6875,4.5625,2.125,2.125
-4.5625,-1.1796875,-3.3828125,3.3828125
4.1875,2.828125,1.359375,1.359375
-4.1875,-0.341796875,-3.845703125,3.845703125
4.0625,2.25,1.8125,1.8125
-5.9375,-1.96875,-3.96875,3.96875
-4.84375,-1.6171875,-3.2265625,3.2265625
-7.375,-3.96875,-3.40625,3.40625
3.578125,0.9375,2.640625,2.640625
1.7265625,-2.234375,3.9609375,3.9609375
-3.046875,1.609375,-4.65625,4.65625
1.015625,1.203125,-0.1875,0.1875
-4.40625,1.078125,-5.484375,5.484375
4.8125,3.625,1.1875,1.1875
-3.109375,-4.03125,0.921875,0.921875
4.5625,4.84375,-0.28125,0.28125
4.90625,2.484375,2.421875,2.421875
4.59375,-0.12353515625,4.71728515625,4.71728515625
-3.140625,-1.5390625,-1.6015625,1.6015625
2.21875,2.109375,0.109375,0.109375
0.70703125,5.09375,-4.38671875,4.38671875
-1.734375,1.734375,-3.46875,3.46875
1.1875,1.140625,0.046875,0.046875
-5.125,-5.46875,0.34375,0.34375
-2.234375,0.953125,-3.1875,3.1875
-2.875,-1.3984375,-1.4765625,1.4765625
-0.341796875,2.421875,-2.763671875,2.763671875
2.3125,2.3125,0.0,0.0
2.671875,-5.0,7.671875,7.671875
4.375,-7.5,11.875,11.875
-0.25390625,0.1904296875,-0.4443359375,0.4443359375
-4.25,0.69921875,-4.94921875,4.94921875
-3.25,-2.40625,-0.84375,0.84375
-4.25,-5.6875,1.4375,1.4375
3.421875,3.21875,0.203125,0.203125
-3.34375,1.0703125,-4.4140625,4.4140625
-0.78515625,-0.326171875,-0.458984375,0.458984375
-2.546875,-2.125,-0.421875,0.421875
3.0625,0.55078125,2.51171875,2.51171875
-2.265625,0.93359375,-3.19921875,3.19921875
7.0,5.3125,1.6875,1.6875
-3.09375,-2.875,-0.21875,0.21875
2.484375,-0.09716796875,2.58154296875,2.58154296875
4.875,-0.8046875,5.6796875,5.6796875
0.65625,6.28125,-5.625,5.625
-0.80859375,-2.140625,1.33203125,1.33203125
1.5,-1.984375,3.484375,3.484375
-5.84375,-5.3125,-0.53125,0.53125
0.75390625,0.67578125,0.078125,0.078125
-0.451171875,0.48046875,-0.931640625,0.931640625
4.5625,4.5625,0.0,0.0
-0.43359375,-1.953125,1.51953125,1.51953125
1.640625,-0.66796875,2.30859375,2.30859375
4.0,3.5,0.5,0.5
-0.03662109375,0.62109375,-0.65771484375,0.65771484375
0.15625,-1.7734375,1.9296875,1.9296875
-2.765625,-4.21875,1.453125,1.453125
-0.703125,-3.296875,2.59375,2.59375
0.11083984375,-2.453125,2.56396484375,2.56396484375
-2.578125,0.9140625,-3.4921875,3.4921875
0.62109375,-0.34765625,0.96875,0.96875
-4.6875,-7.625,2.9375,2.9375
-0.1767578125,-3.328125,3.1513671875,3.1513671875
-0.3203125,5.875,-6.1953125,6.1953125
-2.046875,-1.3671875,-0.6796875,0.6796875
-3.5,1.265625,-4.765625,4.765625
1.40625,0.51953125,0.88671875,0.88671875
1.140625,-0.72265625,1.86328125,1.86328125
-1.0234375,0.462890625,-1.486328125,1.486328125
1.609375,0.020263671875,1.589111328125,1.589111328125
-0.5546875,4.90625,-5.4609375,5.4609375
-2.65625,-5.25,2.59375,2.59375
2.15625,1.1328125,1.0234375,1.0234375
1.984375,1.5234375,0.4609375,0.4609375
0.92578125,-2.5625,3.48828125,3.48828125
0.2734375,5.65625,-5.3828125,5.3828125
-0.00360107421875,2.59375,-2.59735107421875,2.59735107421875
-3.15625,-3.78125,0.625,0.625
2.625,0.5625,2.0625,2.0625
-1.2890625,-1.609375,0.3203125,0.3203125
-2.453125,0.7890625,-3.2421875,3.2421875
3.15625,3.4375,-0.28125,0.28125
2.78125,1.96875,0.8125,0.8125
-5.03125,-5.03125,0.0,0.0
4.625,3.765625,0.859375,0.859375
-3.359375,-2.578125,-0.78125,0.78125
-1.9375,-1.1953125,-0.7421875,0.7421875
-2.734375,-1.71875,-1.015625,1.015625
4.875,2.0625,2.8125,2.8125
-1.375,-4.0,2.625,2.625
3.765625,3.046875,0.71875,0.71875
-4.3125,-0.8984375,-3.4140625,3.4140625
-1.390625,-5.5625,4.171875,4.171875
1.1328125,1.0703125,0.0625,0.0625
-2.390625,0.890625,-3.28125,3.28125
3.390625,-1.3515625,4.7421875,4.7421875
-6.09375,-6.65625,0.5625,0.5625
6.6875,-1.78125,8.46875,8.46875
-1.390625,0.8671875,-2.2578125,2.2578125
3.8125,2.09375,1.71875,1.71875
3.625,-0.640625,4.265625,4.265625
5.8125,4.21875,1.59375,1.59375
5.5,3.46875,2.03125,2.03125
0.2734375,-1.609375,1.8828125,1.8828125
-0.310546875,1.8046875,-2.115234375,2.115234375
-3.515625,-1.765625,-1.75,1.75
-4.8125,0.859375,-5.671875,5.671875
-2.671875,-5.875,3.203125,3.203125
-3.109375,-1.1875,-1.921875,1.921875
-3.890625,2.03125,-5.921875,5.921875
1.8125,-4.75,6.5625,6.5625
-4.6875,1.1171875,-5.8046875,5.8046875
-2.453125,1.5390625,-3.9921875,3.9921875
-2.5,-4.40625,1.90625,1.90625
0.1630859375,1.0703125,-0.9072265625,0.9072265625
-4.6875,-3.71875,-0.96875,0.96875
-4.53125,-2.75,-1.78125,1.78125
2.59375,3.015625,-0.421875,0.421875
4.03125,5.34375,-1.3125,1.3125
1.03125,-2.8125,3.84375,3.84375
-5.5,-4.3125,-1.1875,1.1875
-1.34375,4.71875,-6.0625,6.0625
1.078125,2.953125,-1.875,1.875
-7.78125,3.0,-10.78125,10.78125
-0.3515625,-0.50390625,0.15234375,0.15234375
-3.296875,-3.6875,0.390625,0.390625
1.203125,-0.06689453125,1.27001953125,1.27001953125
2.921875,2.046875,0.875,0.875
-5.53125,1.6796875,-7.2109375,7.2109375
3.625,-2.375,6.0,6.0
-3.578125,-3.703125,0.125,0.125
-0.9296875,3.328125,-4.2578125,4.2578125
4.34375,4.21875,0.125,0.125
-4.46875,-3.40625,-1.0625,1.0625
1.09375,-0.28515625,1.37890625,1.37890625
0.4765625,-0.474609375,0.951171875,0.951171875
-3.65625,-5.25,1.59375,1.59375
-0.10791015625,0.018798828125,-0.126708984375,0.126708984375
-3.5625,-3.875,0.3125,0.3125
-3.671875,-4.40625,0.734375,0.734375
-1.1328125,1.4765625,-2.609375,2.609375
-4.875,-5.8125,0.9375,0.9375
-6.15625,-2.03125,-4.125,4.125
2.15625,0.61328125,1.54296875,1.54296875
2.203125,0.57421875,1.62890625,1.62890625
-2.90625,-1.4140625,-1.4921875,1.4921875
5.90625,5.65625,0.25,0.25
-4.78125,-4.5625,-0.21875,0.21875
-0.95703125,3.0,-3.95703125,3.95703125
1.65625,0.87109375,0.78515625,0.78515625
-1.734375,0.92578125,-2.66015625,2.66015625
1.2890625,1.8359375,-0.546875,0.546875
-0.859375,-1.109375,0.25,0.25
3.0625,0.5859375,2.4765625,2.4765625
2.5,-3.3125,5.8125,5.8125
2.03125,-7.8125,9.84375,9.84375
-0.011962890625,-1.3515625,1.339599609375,1.339599609375
-2.5,-5.5625,3.0625,3.0625
-6.84375,-5.625,-1.21875,1.21875
-0.140625,2.0,-2.140625,2.140625
-3.0625,-3.484375,0.421875,0.421875
0.6015625,-4.28125,4.8828125,4.8828125
-3.671875,-2.9375,-0.734375,0.734375
-3.359375,0.5078125,-3.8671875,3.8671875
2.453125,-7.96875,10.421875,10.421875
-2.25,1.546875,-3.796875,3.796875
0.390625,-3.34375,3.734375,3.734375
-5.46875,0.5234375,-5.9921875,5.9921875
-4.375,-3.609375,-0.765625,0.765625
1.9296875,-4.65625,6.5859375,6.5859375
0.392578125,2.640625,-2.248046875,2.248046875
1.453125,2.046875,-0.59375,0.59375
3.015625,-4.59375,7.609375,7.609375
-1.34375,-2.109375,0.765625,0.765625
1.5625,-1.9921875,3.5546875,3.5546875
3.234375,1.6875,1.546875,1.546875
-0.427734375,-0.78125,0.353515625,0.353515625
-4.9375,-2.84375,-2.09375,2.09375
3.0625,2.84375,0.21875,0.21875
1.3828125,0.66796875,0.71484375,0.71484375
2.453125,1.8828125,0.5703125,0.5703125
0.7578125,-1.0078125,1.765625,1.765625
2.9375,1.953125,0.984375,0.984375
-1.7890625,0.9453125,-2.734375,2.734375
4.4375,4.5625,-0.125,0.125
4.125,1.6875,2.4375,2.4375
2.296875,-0.6953125,2.9921875,2.9921875
1.625,0.609375,1.015625,1.015625
0.984375,-0.96484375,1.94921875,1.94921875
-1.4765625,-1.578125,0.1015625,0.1015625
-4.40625,-3.5625,-0.84375,0.84375
4.875,4.28125,0.59375,0.59375
-1.0703125,-1.0703125,0.0,0.0
1.90625,2.296875,-0.390625,0.390625
3.59375,3.078125,0.515625,0.515625
-1.3359375,-3.640625,2.3046875,2.3046875
-0.470703125,-3.609375,3.138671875,3.138671875
-7.125,-4.34375,-2.78125,2.78125
1.453125,2.28125,-0.828125,0.828125
3.59375,-0.259765625,3.853515625,3.853515625
3.171875,-0.80078125,3.97265625,3.97265625
-4.5,-4.65625,0.15625,0.15625
-0.053466796875,-2.859375,2.805908203125,2.805908203125
5.1875,3.390625,1.796875,1.796875
3.671875,6.96875,-3.296875,3.296875
-2.40625,-3.3125,0.90625,0.90625
5.40625,2.8125,2.59375,2.59375
0.2021484375,0.875,-0.6728515625,0.6728515625
1.6953125,4.0625,-2.3671875,2.3671875
1.546875,-3.796875,5.34375,5.34375
6.25,4.0,2.25,2.25
-2.28125,-2.28125,0.0,0.0
-2.734375,-0.455078125,-2.279296875,2.279296875
0.48828125,-2.421875,2.91015625,2.91015625
-2.6875,-2.734375,0.046875,0.046875
-2.359375,-1.9921875,-0.3671875,0.3671875
-2.125,-3.40625,1.28125,1.28125
-3.5625,-3.734375,0.171875,0.171875
1.0859375,1.8203125,-0.734375,0.734375
0.8125,-5.25,6.0625,6.0625
-1.421875,-2.125,0.703125,0.703125
1.4296875,4.15625,-2.7265625,2.7265625
7.34375,6.6875,0.65625,0.65625
3.765625,-0.50390625,4.26953125,4.26953125
-1.0703125,-1.0546875,-0.015625,0.015625
4.9375,3.578125,1.359375,1.359375
1.75,0.7421875,1.0078125,1.0078125
-0.62890625,-1.015625,0.38671875,0.38671875
-4.0,-2.34375,-1.65625,1.65625
-4.40625,-5.6875,1.28125,1.28125
-3.53125,-0.68359375,-2.84765625,2.84765625
-3.296875,-1.15625,-2.140625,2.140625
-6.875,-4.84375,-2.03125,2.03125
-6.71875,-6.5,-0.21875,0.21875
-2.015625,-4.125,2.109375,2.109375
5.4375,7.8125,-2.375,2.375
6.28125,-1.9296875,8.2109375,8.2109375
-5.03125,1.2265625,-6.2578125,6.2578125
-3.09375,-3.84375,0.75,0.75
1.234375,3.25,-2.015625,2.015625
-2.953125,-2.671875,-0.28125,0.28125
0.283203125,3.953125,-3.669921875,3.669921875
1.2890625,3.484375,-2.1953125,2.1953125
-3.59375,-0.53125,-3.0625,3.0625
-3.953125,-1.0859375,-2.8671875,2.8671875
-3.734375,-6.84375,3.109375,3.109375
6.84375,4.21875,2.625,2.625
0.9296875,0.515625,0.4140625,0.4140625
-6.96875,-6.28125,-0.6875,0.6875
-6.5,-6.84375,0.34375,0.34375
-0.0152587890625,-1.28125,1.2659912109375,1.2659912109375
1.5234375,2.203125,-0.6796875,0.6796875
1.1875,-1.4453125,2.6328125,2.6328125
2.40625,0.82421875,1.58203125,1.58203125
2.90625,5.25,-2.34375,2.34375
5.28125,3.359375,1.921875,1.921875
-5.34375,0.009521484375,-5.353271484375,5.353271484375
-3.859375,4.78125,-8.640625,8.640625
5.46875,6.34375,-0.875,0.875
0.83984375,-1.671875,2.51171875,2.51171875
-0.796875,0.1884765625,-0.9853515625,0.9853515625
2.5625,1.1171875,1.4453125,1.4453125
0.05859375,-1.0234375,1.08203125,1.08203125
-1.3828125,-1.9140625,0.53125,0.53125
-1.0703125,-5.0625,3.9921875,3.9921875
-4.125,-4.03125,-0.09375,0.09375
-4.6875,-2.921875,-1.765625,1.765625
-3.09375,-1.5859375,-1.5078125,1.5078125
-2.28125,-1.5546875,-0.7265625,0.7265625
3.203125,0.275390625,2.927734375,2.927734375
-4.46875,-1.1484375,-3.3203125,3.3203125
-8.5,-6.53125,-1.96875,1.96875
3.734375,0.54296875,3.19140625,3.19140625
-2.296875,-1.5703125,-0.7265625,0.7265625
-4.59375,-2.703125,-1.890625,1.890625
3.625,0.6171875,3.0078125,3.0078125
5.28125,5.84375,-0.5625,0.5625
5.90625,7.0,-1.09375,1.09375
-1.0,-2.359375,1.359375,1.359375
2.765625,6.59375,-3.828125,3.828125
-7.15625,-5.84375,-1.3125,1.3125
0.6796875,-1.296875,1.9765625,1.9765625
-1.03125,2.484375,-3.515625,3.515625
4.9375,3.3125,1.625,1.625
-2.890625,-3.625,0.734375,0.734375
-0.4921875,0.271484375,-0.763671875,0.763671875
2.6875,2.65625,0.03125,0.03125
3.96875,3.015625,0.953125,0.953125
-1.484375,-0.984375,-0.5,0.5
-3.71875,-3.265625,-0.453125,0.453125
-2.265625,-3.1875,0.921875,0.921875
-1.125,1.0546875,-2.1796875,2.1796875
2.4375,2.984375,-0.546875,0.546875
-5.125,-3.609375,-1.515625,1.515625
2.578125,1.234375,1.34375,1.34375
7.28125,6.5,0.78125,0.78125
4.0625,3.46875,0.59375,0.59375
2.515625,0.416015625,2.099609375,2.099609375
-1.0859375,1.171875,-2.2578125,2.2578125
-0.490234375,0.92578125,-1.416015625,1.416015625
-0.244140625,-5.0,4.755859375,4.755859375
4.0625,6.375,-2.3125,2.3125
3.171875,5.375,-2.203125,2.203125
5.875,6.53125,-0.65625,0.65625
-3.140625,1.8984375,-5.0390625,5.0390625
-3.625,-1.265625,-2.359375,2.359375
4.375,5.8125,-1.4375,1.4375
-6.5625,-4.40625,-2.15625,2.15625
4.09375,0.60546875,3.48828125,3.48828125
0.265625,1.7890625,-1.5234375,1.5234375
-1.4609375,-0.1708984375,-1.2900390625,1.2900390625
3.40625,1.1875,2.21875,2.21875
0.734375,1.2265625,-0.4921875,0.4921875
0.02099609375,-0.2099609375,0.23095703125,0.23095703125
4.1875,5.34375,-1.15625,1.15625
7.1875,6.625,0.5625,0.5625
3.359375,5.71875,-2.359375,2.359375
2.890625,3.625,-0.734375,0.734375
-2.609375,-2.015625,-0.59375,0.59375
-1.9765625,-3.609375,1.6328125,1.6328125
-1.546875,1.5234375,-3.0703125,3.0703125
0.00121307373046875,-0.5078125,0.5090255737304688,0.5090255737304688
1.4375,-0.298828125,1.736328125,1.736328125
-1.8203125,-4.0625,2.2421875,2.2421875
3.90625,4.6875,-0.78125,0.78125
3.90625,5.4375,-1.53125,1.53125
-1.6875,-2.46875,0.78125,0.78125
0.9921875,-0.3046875,1.296875,1.296875
-1.828125,1.9453125,-3.7734375,3.7734375
-2.203125,0.0244140625,-2.2275390625,2.2275390625
-3.671875,0.984375,-4.65625,4.65625
0.13671875,2.015625,-1.87890625,1.87890625
-0.12890625,-3.28125,3.15234375,3.15234375
1.53125,-5.59375,7.125,7.125
1.4140625,2.8125,-1.3984375,1.3984375
2.453125,-3.671875,6.125,6.125
2.125,3.15625,-1.03125,1.03125
1.5234375,1.34375,0.1796875,0.1796875
3.9375,0.74609375,3.19140625,3.19140625
-3.859375,-3.484375,-0.375,0.375
0.18359375,-1.5,1.68359375,1.68359375
5.8125,2.765625,3.046875,3.046875
-2.453125,-1.078125,-1.375,1.375
3.1875,4.125,-0.9375,0.9375
1.1875,-6.75,7.9375,7.9375
-1.6875,1.8671875,-3.5546875,3.5546875
-4.0,-1.484375,-2.515625,2.515625
0.359375,-2.34375,2.703125,2.703125
-3.96875,-6.125,2.15625,2.15625
-7.09375,-3.984375,-3.109375,3.109375
2.96875,-4.25,7.21875,7.21875
-0.1474609375,5.15625,-5.3037109375,5.3037109375
-1.4296875,0.68359375,-2.11328125,2.11328125
-3.109375,-2.953125,-0.15625,0.15625
1.6640625,2.640625,-0.9765625,0.9765625
-4.03125,-1.953125,-2.078125,2.078125
0.734375,2.90625,-2.171875,2.171875
-1.6015625,-0.126953125,-1.474609375,1.474609375
-6.40625,-5.96875,-0.4375,0.4375
3.40625,2.515625,0.890625,0.890625
3.78125,1.5703125,2.2109375,2.2109375
-0.9921875,3.0,-3.9921875,3.9921875
-3.953125,-3.953125,0.0,0.0
-7.125,-1.296875,-5.828125,5.828125
-0.306640625,-0.1220703125,-0.1845703125,0.1845703125
4.15625,-0.5078125,4.6640625,4.6640625
1.3828125,-0.6796875,2.0625,2.0625
1.6015625,1.6171875,-0.015625,0.015625
2.3125,2.3125,0.0,0.0
6.28125,0.283203125,5.998046875,5.998046875
3.78125,4.4375,-0.65625,0.65625
1.046875,1.65625,-0.609375,0.609375
-3.1875,-2.96875,-0.21875,0.21875
-3.765625,0.306640625,-4.072265625,4.072265625
-3.734375,-1.640625,-2.09375,2.09375
-1.015625,-0.93359375,-0.08203125,0.08203125
-1.8828125,-0.34765625,-1.53515625,1.53515625
4.4375,5.875,-1.4375,1.4375
1.46875,3.09375,-1.625,1.625
1.5703125,1.9296875,-0.359375,0.359375
-1.0625,-2.90625,1.84375,1.84375
-1.859375,-0.85546875,-1.00390625,1.00390625
2.3125,1.3046875,1.0078125,1.0078125
2.015625,3.015625,-1.0,1.0
2.125,3.78125,-1.65625,1.65625
0.73828125,2.875,-2.13671875,2.13671875
0.6171875,-1.515625,2.1328125,2.1328125
4.53125,-2.890625,7.421875,7.421875
3.5625,0.251953125,3.310546875,3.310546875
2.96875,1.296875,1.671875,1.671875
-3.0625,-2.9375,-0.125,0.125
0.4140625,-0.80859375,1.22265625,1.22265625
-0.62890625,-0.458984375,-0.169921875,0.169921875
-3.046875,-3.734375,0.6875,0.6875
2.5625,-0.007293701171875,2.569793701171875,2.569793701171875
4.34375,-1.96875,6.3125,6.3125
3.59375,1.7109375,1.8828125,1.8828125
5.375,6.5625,-1.1875,1.1875
5.6875,5.1875,0.5,0.5
-1.5,-1.265625,-0.234375,0.234375
4.1875,3.984375,0.203125,0.203125
1.84375,3.203125,-1.359375,1.359375
-0.94140625,3.890625,-4.83203125,4.83203125
1.7890625,-0.052001953125,1.841064453125,1.841064453125
-2.6875,-3.25,0.5625,0.5625
4.0625,4.6875,-0.625,0.625
-1.1484375,-1.7890625,0.640625,0.640625
-0.09912109375,-0.2470703125,0.14794921875,0.14794921875
-1.390625,1.609375,-3.0,3.0
-5.75,-5.21875,-0.53125,0.53125
4.59375,-3.859375,8.453125,8.453125
-3.640625,-2.484375,-1.15625,1.15625
-7.0,-1.28125,-5.71875,5.71875
